PLAYER_NAME,SEASON,PTS,REB,AST
DeQuan Jones,2017,2.0,1.3333333333333333,0.3333333333333333
DeVaughn Akoon-Purcell,2018,1.6666666666666667,0.6666666666666666,0.6666666666666666
DeVaughn Akoon-Purcell,2019,0.0,0.0,0.0
Dean Wade,2019,2.0833333333333335,1.3333333333333335,0.16666666666666666
Deandre Ayton,2018,16.386666666666667,10.173333333333334,1.72
Deandre Ayton,2019,18.71875,11.4375,1.90625
Dedric Lawson,2019,1.6666666666666667,2.6666666666666665,0.0
Dejounte Murray,2017,8.133333333333333,5.522222222222223,2.833333333333333
Dejounte Murray,2018,8.666666666666666,5.666666666666667,1.3333333333333333
Dejounte Murray,2019,10.338983050847459,5.576271186440678,4.0
Delon Wright,2017,8.166666666666666,2.8333333333333335,2.880952380952381
Delon Wright,2018,8.602564102564102,3.512820512820513,3.192307692307692
Delon Wright,2019,7.0625,3.78125,3.28125
Demetrius Jackson,2017,0.9411764705882352,0.7647058823529413,0.6470588235294118
Demetrius Jackson,2018,4.125,0.5,0.875
Demetrius Jackson,2019,6.5,2.5,3.3333333333333335
Deng Adel,2018,1.7999999999999996,1.05,0.30000000000000004
Deng Adel,2019,0.0,1.0,0.0
Dennis Schroder,2017,19.169014084507044,3.098591549295775,6.070422535211267
Dennis Schroder,2018,15.386363636363637,3.6022727272727275,4.113636363636364
Dennis Schroder,2019,18.29032258064516,3.7580645161290325,4.112903225806452
Dennis Smith Jr.,2017,14.84,3.6666666666666665,5.093333333333334
Dennis Smith Jr.,2018,13.714285714285715,2.946428571428571,4.732142857142858
Dennis Smith Jr.,2019,5.5555555555555545,2.4722222222222228,2.9722222222222228
Denzel Valentine,2017,10.228915662650602,4.975903614457831,3.1325301204819276
Denzel Valentine,2018,7.016575104474801,3.34760764426915,1.8396018218528412
Denzel Valentine,2019,5.6944444444444455,2.1944444444444438,1.1388888888888884
Deonte Burton,2018,2.9210526315789473,0.9736842105263157,0.23684210526315785
Deonte Burton,2019,2.942857142857143,1.5999999999999994,0.37142857142857133
Derek Willis,2017,3.0,1.0,0.0
Derrick Favors,2017,11.835164835164836,6.868131868131868,1.3406593406593408
Derrick Favors,2018,11.714285714285715,7.369047619047619,1.130952380952381
Derrick Favors,2019,8.733333333333338,9.51111111111111,1.5999999999999994
Derrick Jones Jr.,2017,2.625,1.666666666666666,0.375
Derrick Jones Jr.,2018,7.109375,3.921875,0.6875
Derrick Jones Jr.,2019,8.941176470588236,4.1568627450980395,1.0
Derrick Rose,2017,9.529411764705882,1.5588235294117647,1.8823529411764706
Derrick Rose,2018,17.581818181818182,2.7272727272727275,4.127272727272727
Derrick Rose,2019,17.666666666666664,2.4259259259259256,5.4074074074074066
Derrick Walton Jr.,2017,2.090909090909091,1.0,1.227272727272727
Derrick Walton Jr.,2018,3.5,0.5,0.5
Derrick Walton Jr.,2019,2.310344827586207,0.6896551724137933,1.2413793103448276
Derrick White,2017,3.708333333333332,1.2083333333333335,0.625
Derrick White,2018,10.333333333333332,3.615384615384616,3.743589743589743
Derrick White,2019,9.639344262295081,3.19672131147541,3.360655737704918
Derrick Williams,2017,1.0,0.5,0.0
Desi Rodriguez,2018,0.0,0.0,0.5
Devin Booker,2017,24.45614035087719,4.385964912280702,4.684210526315789
Devin Booker,2018,26.5625,4.140625,6.765625
Devin Booker,2019,25.40983606557377,4.081967213114754,6.245901639344262
Devin Cannady,2019,0.0,0.0,0.0
Devin Harris,2017,8.346666666666668,1.7866666666666664,2.08
Devin Harris,2018,6.352112676056338,1.6338028169014085,1.7183098591549295
Devin Robinson,2017,2.0,5.0,0.0
Devin Robinson,2018,6.444444444444444,2.777777777777778,0.8888888888888891
Devin Robinson,2019,5.0,1.0,0.0
Devin Williams,2017,0.0,0.0,0.0
Devon Hall,2019,3.625,0.625,0.5
Devontae Cacok,2019,10.333333333333334,5.166666666666667,0.8333333333333333
Devonte' Graham,2018,4.901960784313724,1.392156862745098,2.5490196078431384
Devonte' Graham,2019,17.21875,3.5,7.203125
Devyn Marble,2019,0.0,0.0,0.0
Dewan Hernandez,2019,2.714285714285715,3.8571428571428563,0.42857142857142855
Dewayne Dedmon,2017,9.835820895522387,7.731343283582089,1.4179104477611941
Dewayne Dedmon,2018,10.828125,7.5,1.40625
Dewayne Dedmon,2019,5.613636363636365,5.409090909090908,0.5
Deyonta Davis,2017,5.5757575757575735,4.0,0.6818181818181814
Deyonta Davis,2018,4.0,4.0,0.5555555555555555
Diamond Stone,2017,0.6666666666666666,1.0,0.0
Dillon Brooks,2017,10.74712643678161,3.1149425287356323,1.5862068965517242
Dillon Brooks,2018,7.173913043478262,1.652173913043478,0.8695652173913043
Dillon Brooks,2019,15.714285714285714,3.2063492063492065,1.9682539682539681
Dion Waiters,2017,13.771428571428572,2.628571428571429,3.714285714285715
Dion Waiters,2018,11.97727272727273,2.6363636363636362,2.75
Dion Waiters,2019,8.571428571428564,2.142857142857141,1.8571428571428565
Dirk Nowitzki,2017,11.901234567901236,5.716049382716049,1.5802469135802468
Dirk Nowitzki,2018,7.313725490196078,3.098039215686274,0.6862745098039217
Domantas Sabonis,2017,11.72289156626506,7.421686746987952,1.891566265060241
Domantas Sabonis,2018,13.878048780487806,9.341463414634147,2.902439024390244
Domantas Sabonis,2019,17.9672131147541,12.40983606557377,4.786885245901639
Donald Sloan,2017,12.0,4.0,3.0
Donald Sloan,2018,6.0,1.5,2.5
Donatas Motiejunas,2018,2.375,1.25,0.375
Donovan Mitchell,2017,20.806451612903224,3.9784946236559144,3.7096774193548385
Donovan Mitchell,2018,23.31764705882353,4.0588235294117645,4.070588235294117
Donovan Mitchell,2019,24.338709677419356,4.370967741935484,4.17741935483871
Donta Hall,2019,1.1666666666666667,2.3333333333333335,0.33333333333333337
Donte DiVincenzo,2018,5.225806451612902,2.645161290322581,1.2580645161290323
Donte DiVincenzo,2019,9.016666666666666,4.833333333333332,2.25
Donte Grantham,2018,0.0,0.0,0.0
Donte Grantham,2019,0.0,3.0,1.0
Doral Moore,2018,3.0,1.25,0.25
Dorian Finney-Smith,2017,5.625,3.5,1.25
Dorian Finney-Smith,2018,7.535714285714286,4.785714285714286,1.1785714285714286
Dorian Finney-Smith,2019,9.109375,5.546875,1.5625
Doug McDermott,2017,7.894117647058823,2.411764705882353,0.976470588235294
Doug McDermott,2018,7.011904761904763,1.5238095238095237,0.9047619047619047
Doug McDermott,2019,10.265625,2.453125,1.09375
Dragan Bender,2017,6.406976744186046,4.488372093023256,1.558139534883721
Dragan Bender,2018,4.980000000000004,3.939999999999999,1.2800000000000005
Dragan Bender,2019,6.411764705882353,4.529411764705883,1.6470588235294117
Draymond Green,2017,10.840425531914894,8.23404255319149,7.382978723404255
Draymond Green,2018,8.677777777777779,7.9222222222222225,7.266666666666667
Draymond Green,2019,7.914893617021276,6.255319148936169,6.0
Drew Eubanks,2018,1.8000000000000005,1.5600000000000007,0.27999999999999986
Drew Eubanks,2019,4.0,2.25,0.3333333333333333
Duncan Robinson,2018,4.285714285714286,1.6666666666666663,0.3809523809523811
Duncan Robinson,2019,12.461538461538462,3.1076923076923078,1.3076923076923077
Durand Scott,2017,2.0,0.0,1.0
Dusty Hannahs,2018,4.0,0.5,2.5
Dusty Hannahs,2019,5.333333333333333,0.3333333333333333,0.0
Dwayne Bacon,2017,3.8275862068965507,2.5689655172413794,0.7931034482758623
Dwayne Bacon,2018,7.2291666666666705,2.125,1.0416666666666663
Dwayne Bacon,2019,6.568181818181818,2.659090909090909,1.4318181818181814
Dwight Buycks,2017,7.413793103448274,1.4137931034482758,2.034482758620689
Dwight Howard,2017,16.302325581395348,12.290697674418606,1.2790697674418603
Dwight Howard,2018,12.777777777777777,9.222222222222221,0.4444444444444445
Dwight Howard,2019,7.796875,7.734375,0.75
Dwight Powell,2017,8.470588235294118,5.447058823529412,1.1176470588235297
Dwight Powell,2018,10.556962025316455,5.341772151898734,1.4556962025316456
Dwight Powell,2019,9.399999999999999,5.675000000000001,1.475
Dwyane Wade,2017,11.763157894736842,3.7631578947368425,3.289473684210526
Dwyane Wade,2018,14.636363636363638,3.935064935064935,4.077922077922078
Dylan Windler,2019,0.0,0.0,0.0
Dzanan Musa,2018,2.2307692307692313,0.6153846153846153,0.1538461538461538
Dzanan Musa,2019,4.684210526315789,1.9736842105263155,0.8421052631578949
E'Twaun Moore,2017,12.08421052631579,2.873684210526316,2.210526315789474
E'Twaun Moore,2018,11.736842105263158,2.3684210526315788,1.8596491228070173
E'Twaun Moore,2019,8.705882352941176,2.431372549019609,1.5294117647058827
Ed Davis,2017,5.103448275862069,7.287356321839081,0.4942528735632184
Ed Davis,2018,5.793103448275862,8.482758620689655,0.735632183908046
Ed Davis,2019,1.5862068965517244,4.0,0.34482758620689663
Edmond Sumner,2017,2.0,1.0,0.0
Edmond Sumner,2018,3.6428571428571423,1.071428571428571,0.5357142857142855
Edmond Sumner,2019,5.166666666666666,1.4583333333333335,1.7083333333333335
Edy Tavares,2017,2.0,2.0,0.0
Ekpe Udoh,2017,2.4444444444444446,2.2361111111111116,0.8194444444444443
Ekpe Udoh,2018,2.4107142857142856,1.75,0.5714285714285714
Elfrid Payton,2017,12.176470588235293,4.338235294117647,6.264705882352941
Elfrid Payton,2018,10.404255319148938,5.170212765957447,7.51063829787234
Elfrid Payton,2019,9.238095238095239,4.523809523809524,6.880952380952382
Elie Okobo,2018,5.69642857142857,1.8571428571428579,2.339285714285715
Elie Okobo,2019,4.254545454545454,1.6545454545454548,2.0181818181818176
Elijah Millsap,2017,3.333333333333333,0.3333333333333333,0.0
Elijah Stewart,2018,3.5,1.5,0.5
Emanuel Terry,2018,3.0,2.25,0.5
Emeka Okafor,2017,3.96875,4.1875,0.25
Emeka Okafor,2018,2.0,1.5,0.0
Emmanuel Mudiay,2017,8.623188405797103,2.3623188405797095,3.2608695652173916
Emmanuel Mudiay,2018,13.796875,3.265625,3.859375
Emmanuel Mudiay,2019,7.53061224489796,2.408163265306122,2.3061224489795915
Enes Kanter,2017,14.16,10.706666666666667,1.4533333333333334
Enes Kanter,2018,13.325581395348838,9.918604651162793,1.627906976744186
Enes Kanter,2019,8.489795918367347,7.857142857142857,1.0
Eric Bledsoe,2017,16.823529411764707,3.8,4.870588235294117
Eric Bledsoe,2018,15.447916666666666,4.552083333333334,5.28125
Eric Bledsoe,2019,15.245283018867923,4.660377358490566,5.339622641509434
Eric Gordon,2017,17.588888888888885,2.4444444444444446,2.0777777777777784
Eric Gordon,2018,16.1566265060241,2.216867469879518,1.7710843373493976
Eric Gordon,2019,14.75,1.8333333333333335,1.5555555555555556
Eric Griffin,2017,0.0,0.0,0.0
Eric Mika,2019,5.0,6.5,0.5
Eric Moreland,2017,2.1594202898550723,4.318840579710145,1.2028985507246381
Eric Moreland,2018,1.3999999999999997,3.0666666666666664,0.666666666666667
Eric Moreland,2019,1.867095781718081,3.341640353007852,0.7887296575176078
Eric Paschall,2019,13.295081967213115,4.573770491803279,1.7540983606557377
Erik McCree,2017,1.0,0.6666666666666665,0.16666666666666663
Ersan Ilyasova,2017,10.428571428571429,5.964285714285714,1.3095238095238095
Ersan Ilyasova,2018,6.785714285714286,4.571428571428571,0.8690476190476191
Ersan Ilyasova,2019,7.589285714285715,4.857142857142857,0.892857142857143
Evan Fournier,2017,17.196721311475407,3.0655737704918034,2.918032786885246
Evan Fournier,2018,14.733333333333333,3.1444444444444444,3.522222222222222
Evan Fournier,2019,18.19047619047619,2.5714285714285716,3.111111111111111
Evan Turner,2017,8.28735632183908,3.1264367816091956,2.2988505747126435
Evan Turner,2018,6.043478260869565,4.456521739130435,3.5652173913043486
Evan Turner,2019,3.090909090909091,2.0,1.9545454545454546
Frank Jackson,2017,7.253424657534244,1.7924968866749682,0.9819427148194273
Frank Jackson,2018,8.166666666666664,2.196969696969696,1.0909090909090913
Frank Jackson,2019,6.115384615384615,1.2884615384615388,0.8461538461538463
Frank Kaminsky,2017,10.916666666666666,3.6190476190476186,1.6547619047619047
Frank Kaminsky,2018,8.192307692307695,3.519230769230771,1.3269230769230782
Frank Kaminsky,2019,11.277777777777777,4.972222222222222,2.2777777777777777
Frank Mason,2017,8.263157894736839,2.614035087719297,2.7894736842105257
Frank Mason,2018,5.790697674418601,1.3023255813953492,2.5581395348837206
Frank Mason,2019,4.0,1.125,3.0
Frank Ntilikina,2017,5.924050632911394,2.253164556962025,3.2025316455696204
Frank Ntilikina,2018,5.854166666666666,2.0625,2.75
Frank Ntilikina,2019,5.851851851851851,2.2777777777777772,3.0
Fred VanVleet,2017,8.581395348837209,2.36046511627907,3.104651162790697
Fred VanVleet,2018,10.087912087912088,2.3626373626373627,4.131868131868132
Fred VanVleet,2019,17.392156862745097,3.725490196078431,6.666666666666667
Furkan Korkmaz,2017,2.5000000000000004,1.1000000000000008,0.5500000000000004
Furkan Korkmaz,2018,6.036363636363639,2.1272727272727274,1.054545454545454
Furkan Korkmaz,2019,9.515625,2.359375,1.0625
Gabe Vincent,2019,3.0,0.75,0.75
Garlon Green,2018,4.0,1.5,0.25
Garrett Temple,2017,8.5,2.352941176470588,1.8823529411764703
Garrett Temple,2018,7.416666666666665,2.7142857142857144,1.3214285714285714
Garrett Temple,2019,10.157894736842104,3.3684210526315788,2.526315789473684
Garrison Mathews,2019,6.05,1.65,0.6
Gary Clark,2018,2.9824561403508767,2.2807017543859645,0.3684210526315788
Gary Clark,2019,3.1428571428571415,2.457142857142857,0.4285714285714284
Gary Harris,2017,17.30985915492958,2.577464788732394,2.8028169014084505
Gary Harris,2018,13.10958904109589,3.0684931506849313,2.1780821917808217
Gary Harris,2019,9.963636363636365,2.8909090909090907,2.109090909090909
Gary Payton II,2017,3.666666666666667,2.111111111111111,1.074074074074074
Gary Payton II,2018,3.8333333333333335,0.8333333333333334,1.3333333333333333
Gary Payton II,2019,4.26923076923077,2.8076923076923075,1.7307692307692308
Gary Trent Jr.,2018,2.7777777777777763,0.6666666666666669,0.5555555555555556
Gary Trent Jr.,2019,7.153846153846151,1.5,0.8269230769230774
George Hill,2017,9.629213483146067,2.584269662921348,2.685393258426966
George Hill,2018,8.410256410256405,2.7692307692307696,2.3589743589743595
George Hill,2019,9.333333333333334,3.037037037037037,2.8703703703703702
George King,2018,1.3333333333333335,0.6666666666666666,0.0
George de Paula,2017,0.0,0.0,0.0
Georges Niang,2017,1.8799999999999997,1.1600000000000001,0.56
Georges Niang,2018,4.1492537313432845,1.6567164179104472,0.6567164179104477
Georges Niang,2019,5.877192982456143,2.0526315789473686,0.6140350877192984
Georgios Papagiannis,2017,3.5714285714285716,2.7619047619047614,0.6190476190476192
Gerald Green,2017,10.0,3.0161290322580636,0.4677419354838711
Gerald Green,2018,8.52873563218391,2.3908045977011496,0.4942528735632184
Gerald Green,2019,4.5,2.5,0.5
Gian Clavell,2017,5.615384615384615,1.9230769230769231,1.0
Giannis Antetokounmpo,2017,26.607142857142854,9.880952380952381,4.916666666666667
Giannis Antetokounmpo,2018,27.211111111111116,12.400000000000002,5.711111111111111
Giannis Antetokounmpo,2019,29.789473684210527,13.701754385964913,5.684210526315789
Glenn Robinson III,2017,3.8799999999999994,1.5200000000000005,0.6799999999999999
Glenn Robinson III,2018,4.6909090909090905,1.7090909090909088,0.490909090909091
Glenn Robinson III,2019,11.6,4.3,1.5833333333333333
Goga Bitadze,2019,3.2553191489361692,2.0638297872340425,0.4893617021276596
Goran Dragic,2017,17.158536585365855,3.914634146341464,4.6951219512195115
Goran Dragic,2018,13.414634146341458,3.0243902439024386,4.756097560975609
Goran Dragic,2019,15.773584905660377,3.0,5.056603773584906
Gordon Hayward,2017,7.25,3.5,2.5
Gordon Hayward,2018,11.095238095238095,4.380952380952381,3.2261904761904763
Gordon Hayward,2019,16.46666666666667,6.355555555555555,4.0888888888888895
Gorgui Dieng,2017,5.988505747126437,4.620689655172415,0.8735632183908044
Gorgui Dieng,2018,6.419753086419753,4.234567901234568,0.9629629629629629
Gorgui Dieng,2019,7.327272727272725,5.509090909090908,1.181818181818182
Grant Williams,2019,3.786885245901639,2.737704918032787,1.0655737704918034
Grayson Allen,2018,5.767441860465115,0.5813953488372094,0.7209302325581394
Grayson Allen,2019,7.484848484848488,2.181818181818182,1.5757575757575761
Greg Monroe,2017,9.246153846153852,6.1999999999999975,1.9076923076923091
Greg Monroe,2018,5.142857142857148,3.8571428571428563,0.5714285714285712
Guerschon Yabusele,2017,1.9183673469387754,1.6734693877551023,0.42857142857142827
Guerschon Yabusele,2018,2.510204081632652,1.3877551020408154,0.4081632653061223
Hamidou Diallo,2018,4.254545454545455,2.0909090909090913,0.4181818181818181
Hamidou Diallo,2019,6.08108108108108,3.2972972972972965,0.6216216216216216
Harrison Barnes,2017,18.716049382716047,5.962962962962962,1.9259259259259258
Harrison Barnes,2018,16.428571428571427,4.688311688311688,1.4935064935064934
Harrison Barnes,2019,14.421875,4.5625,2.3125
Harry Giles III,2017,7.231423867256825,4.0356020270703725,1.447281202557359
Harry Giles III,2018,7.492063492063492,3.9523809523809543,1.5396825396825404
Harry Giles III,2019,6.882352941176468,4.147058823529415,1.3235294117647076
Hassan Whiteside,2017,13.15625,10.890625,0.859375
Hassan Whiteside,2018,12.363636363636365,11.311688311688311,0.7402597402597402
Hassan Whiteside,2019,15.576271186440675,13.830508474576272,1.2203389830508478
Hassani Gravett,2019,0.0,0.0,0.0
Haywood Highsmith,2018,1.8,1.0,0.4
Haywood Highsmith,2019,2.0,2.0,1.0
Henry Ellenson,2017,4.674418604651163,2.232558139534885,0.6511627906976748
Henry Ellenson,2018,5.782608695652169,3.4347826086956528,0.9130434782608691
Henry Ellenson,2019,0.5714285714285713,1.4285714285714293,0.2857142857142857
Hollis Thompson,2019,7.732031986247041,3.1230780170717676,1.0581666667510528
Ian Clark,2017,7.49425287356322,1.67816091954023,1.4827586206896548
Ian Clark,2018,6.507692307692308,1.4461538461538466,1.5692307692307697
Ian Mahinmi,2017,4.74712643678161,3.9195402298850577,0.6551724137931034
Ian Mahinmi,2018,4.5263157894736885,3.763157894736844,0.7105263157894735
Ian Mahinmi,2019,7.447368421052637,5.73684210526316,1.2894736842105265
Ignas Brazdeikis,2019,1.7000000000000006,0.5,0.4000000000000002
Ike Anigbogu,2017,1.75,0.75,0.16666666666666666
Ike Anigbogu,2018,1.2,1.0,0.2
Ike Iroegbu,2017,7.0,5.0,1.0
Iman Shumpert,2017,4.823529411764703,2.941176470588234,1.0588235294117645
Iman Shumpert,2018,6.985915492957747,2.80281690140845,1.6056338028169013
Iman Shumpert,2019,4.153846153846154,2.6153846153846154,0.9230769230769231
Isaac Bonga,2018,1.3703703703703702,1.3703703703703698,0.8148148148148145
Isaac Bonga,2019,4.43859649122807,3.2982456140350886,1.12280701754386
Isaac Haas,2018,0.0,0.0,0.0
Isaac Hamilton,2017,0.0,0.0,0.0
Isaac Humphries,2018,3.0,2.2,0.0
Isaac Humphries,2019,1.3333333333333333,0.6666666666666666,0.3333333333333333
Isaiah Briscoe,2017,5.6,1.0,1.4
Isaiah Briscoe,2018,3.634146341463411,1.8536585365853626,2.1951219512195097
Isaiah Canaan,2017,8.217391304347826,2.130434782608696,3.5652173913043472
Isaiah Canaan,2018,6.303030303030304,1.9696969696969697,2.848484848484848
Isaiah Cousins,2018,0.0,1.0,0.0
Isaiah Hartenstein,2018,2.375,1.6875,0.53125
Isaiah Hartenstein,2019,4.3571428571428585,3.8214285714285725,0.75
Isaiah Hicks,2017,4.210526315789475,2.157894736842105,0.8421052631578946
Isaiah Hicks,2018,4.375,2.375,0.75
Isaiah Miles,2019,0.0,1.0,0.0
Isaiah Pineiro,2019,0.0,1.0,0.0
Isaiah Roby,2019,2.25,2.375,0.75
Isaiah Taylor,2017,6.5072463768115965,1.3623188405797102,3.043478260869565
Isaiah Taylor,2018,4.666666666666667,1.3333333333333333,2.3333333333333335
Isaiah Taylor,2019,1.3333333333333333,0.3333333333333333,1.6666666666666667
Isaiah Thomas,2017,15.1875,2.09375,4.78125
Isaiah Thomas,2018,7.4615384615384555,0.9999999999999999,1.769230769230768
Isaiah Thomas,2019,12.200000000000003,1.7000000000000006,3.6500000000000012
Isaiah Whitehead,2017,5.666666666666666,1.6111111111111116,1.222222222222222
Isaiah Wilkins,2018,0.0,0.0,0.0
Ish Smith,2017,11.068965517241379,2.735632183908046,4.563218390804598
Ish Smith,2018,8.76923076923077,2.6307692307692307,3.8461538461538463
Ish Smith,2019,10.096774193548388,3.145161290322581,4.758064516129032
Ismaila Kane,2018,0.0,0.0,0.0
Ivan Rabb,2017,5.324999999999999,4.225,0.8500000000000005
Ivan Rabb,2018,5.769230769230771,4.3269230769230775,1.0769230769230769
Ivan Rabb,2019,9.5,6.0,1.0
Ivica Zubac,2017,3.673469387755098,2.8571428571428585,0.5510204081632657
Ivica Zubac,2018,8.485294117647062,5.852941176470593,0.9705882352941172
Ivica Zubac,2019,7.904761904761905,6.920634920634921,1.0952380952380953
J.J. Barea,2017,11.47945205479452,2.863013698630137,6.191780821917808
J.J. Barea,2018,10.804878048780488,2.3902439024390243,5.512195121951219
J.J. Barea,2019,8.04000000000001,2.0000000000000004,4.000000000000001
J.P. Macura,2018,3.1666666666666665,0.6666666666666666,0.5
J.P. Macura,2019,1.6666666666666667,0.6666666666666666,0.3333333333333333
JJ Redick,2017,17.142857142857142,2.369047619047619,2.892857142857143
JJ Redick,2018,17.395604395604398,2.2637362637362637,2.5934065934065935
JJ Redick,2019,14.293103448275861,2.4827586206896552,1.913793103448276
JR Smith,2017,8.20754716981132,2.849056603773585,1.669811320754717
JR Smith,2018,6.6923076923076925,1.4615384615384615,1.9230769230769231
Ja Morant,2019,17.642857142857142,3.392857142857143,7.0
JaKarr Sampson,2017,4.703703703703702,3.3703703703703694,0.4444444444444444
JaKarr Sampson,2018,12.285714285714286,5.571428571428571,0.7142857142857143
JaKarr Sampson,2019,4.192307692307692,2.1923076923076925,0.1923076923076923
JaKeenan Gant,2019,0.0,0.0,0.0
JaMychal Green,2017,10.271186440677965,8.152542372881356,1.423728813559322
JaMychal Green,2018,9.373333333333333,6.240000000000001,0.7733333333333333
JaMychal Green,2019,6.277777777777778,6.055555555555555,0.7407407407407407
JaVale McGee,2017,4.975609756097564,2.756097560975609,0.5
JaVale McGee,2018,11.839506172839505,7.456790123456791,0.7037037037037036
JaVale McGee,2019,7.129032258064516,5.951612903225806,0.596774193548387
Jabari Bird,2017,3.25,1.4375,0.5
Jabari Bird,2018,3.25,1.4375,0.5
Jabari Parker,2017,12.131578947368421,5.105263157894737,1.8157894736842102
Jabari Parker,2018,14.289855072463766,6.608695652173916,2.391304347826088
Jabari Parker,2019,14.23684210526316,6.105263157894737,1.6842105263157894
Jack Cooley,2017,4.099999999999998,3.299999999999999,0.5999999999999999
Jacob Evans,2018,1.4523809523809514,0.8571428571428567,0.642857142857143
Jacob Evans,2019,4.705882352941179,1.5588235294117658,1.2058823529411757
Jacob Pullen,2017,1.8571428571428574,0.14285714285714285,0.5714285714285714
Jacob Wiley,2017,0.8000000000000002,2.1999999999999997,0.4000000000000001
Jae Crowder,2017,9.694736842105263,3.6,1.2842105263157895
Jae Crowder,2018,11.772727272727273,4.840909090909091,1.6363636363636365
Jae Crowder,2019,10.607142857142858,6.196428571428571,2.482142857142857
Jahlil Okafor,2017,6.636363636363635,3.2121212121212146,0.5151515151515154
Jahlil Okafor,2018,8.200000000000006,4.75,0.6833333333333343
Jahlil Okafor,2019,7.96875,4.3125,1.3125
Jairus Lyles,2018,0.0,0.3333333333333333,0.0
Jake Layman,2017,1.4634146341463419,0.560975609756098,0.3170731707317071
Jake Layman,2018,7.390243902439023,2.8292682926829253,0.768292682926829
Jake Layman,2019,9.636363636363637,2.954545454545454,0.9090909090909091
Jakob Poeltl,2017,6.770833333333332,4.708333333333333,0.6875
Jakob Poeltl,2018,5.5393258426966305,5.5393258426966305,1.247191011235955
Jakob Poeltl,2019,5.492063492063492,5.365079365079365,1.7619047619047619
Jalen Adams,2019,3.5,1.5,1.0
Jalen Brunson,2018,9.236842105263156,2.276315789473685,3.0657894736842115
Jalen Brunson,2019,8.278688524590164,2.344262295081967,3.3934426229508197
Jalen Jones,2017,4.947368421052631,2.368421052631579,0.2631578947368422
Jalen Jones,2018,5.0625,2.125,0.4375
Jalen Jones,2019,7.0,3.0,1.0
Jalen Lecque,2019,3.0,0.14285714285714285,0.42857142857142855
Jalen McDaniels,2019,4.461538461538462,3.3076923076923075,0.3846153846153847
Jamal Crawford,2017,10.102272727272728,1.3295454545454546,2.3522727272727275
Jamal Crawford,2018,7.9375,1.328125,3.578125
Jamal Murray,2017,16.38823529411765,3.6,3.341176470588235
Jamal Murray,2018,18.52173913043478,4.173913043478261,4.706521739130435
Jamal Murray,2019,18.09259259259259,3.814814814814815,4.722222222222222
Jameel Warney,2017,5.666666666666667,3.0,0.0
Jameer Nelson,2017,4.830188679245283,2.018867924528302,3.6603773584905652
Jamel Artis,2017,5.125,2.4375,1.125
Jamel Artis,2018,4.5,2.5,1.0
James Blackmon Jr.,2017,3.0,1.5,0.75
James Ennis III,2017,7.22077922077922,3.142857142857143,0.9610389610389609
James Ennis III,2018,7.027397260273974,3.287671232876712,0.7397260273972603
James Ennis III,2019,6.033898305084746,3.23728813559322,0.7966101694915254
James Harden,2017,29.698924731182796,5.376344086021505,8.473118279569894
James Harden,2018,34.913978494623656,6.580645161290323,7.419354838709677
James Harden,2019,34.950819672131146,6.311475409836066,7.344262295081967
James Johnson,2017,10.714285714285712,4.869047619047618,3.8214285714285725
James Johnson,2018,7.78181818181818,3.1999999999999997,2.454545454545455
James Johnson,2019,7.518518518518523,3.518518518518514,1.8518518518518499
James Michael McAdoo,2017,2.0,1.333333333333333,0.33333333333333326
James Nunnally,2018,2.5555555555555567,0.38888888888888906,0.38888888888888906
James Palmer Jr.,2019,4.0,0.5,0.5
James Webb III,2017,1.5999999999999999,2.4,0.39999999999999997
James Young,2017,2.8333333333333326,0.33333333333333326,0.33333333333333326
Jamil Wilson,2017,6.105263157894738,1.8947368421052624,0.7368421052631577
Jared Dudley,2017,3.1666666666666647,1.9583333333333341,1.625
Jared Dudley,2018,4.835820895522388,2.5522388059701493,1.4776119402985077
Jared Dudley,2019,1.6190476190476195,1.2380952380952386,0.6190476190476193
Jared Harper,2019,1.5,0.16666666666666666,0.16666666666666669
Jared Terrell,2018,2.0,0.3529411764705883,0.7058823529411766
Jarell Eddie,2017,0.375,0.375,0.0
Jarell Martin,2017,7.910256410256412,4.397435897435898,1.0128205128205128
Jarell Martin,2018,2.8571428571428585,1.7959183673469385,0.42857142857142844
Jarell Martin,2019,7.0,7.333333333333333,0.3333333333333333
Jaren Jackson Jr.,2018,13.730158730158731,4.619047619047619,1.126984126984127
Jaren Jackson Jr.,2019,16.649122807017545,4.807017543859649,1.4210526315789473
Jarnell Stokes,2018,5.666666666666667,5.0,0.6666666666666666
Jaron Blossomgame,2018,4.166666666666667,3.433333333333333,0.43333333333333335
Jaron Blossomgame,2019,4.0,5.5,0.5
Jarred Vanderbilt,2018,1.2000000000000008,1.2000000000000006,0.15000000000000008
Jarred Vanderbilt,2019,1.7333333333333336,1.6000000000000005,0.4000000000000001
Jarrell Brantley,2019,0.6,1.6,0.6
Jarrett Allen,2017,7.960526315789474,5.368421052631578,0.6447368421052629
Jarrett Allen,2018,11.044943820224718,8.235955056179776,1.3932584269662922
Jarrett Allen,2019,10.758064516129032,9.387096774193548,1.3709677419354838
Jarrett Culver,2019,9.32258064516129,3.403225806451613,1.774193548387097
Jarrett Jack,2017,7.388059701492539,2.955223880597015,5.388059701492537
Jarrett Jack,2018,3.3333333333333335,1.0,2.0
Jarrod Uthoff,2017,11.0,7.0,2.0
Jarrod Uthoff,2019,0.0,2.0,0.0
